,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10
5760,685794,694891,325273,1360285,800113,637669,1246931,1191795,1070155,6719,85384
5761,1010113,997959,644821,970270,401911,1309589,1369785,708481,472942,1008540,409443
5762,437579,776856,373690,379461,1465648,353880,823449,1443123,693431,218767,822033
5763,205242,50464,599319,135423,1350337,116631,903871,492731,961754,453758,868944
5764,1217639,1111051,363385,419131,887206,119071,89605,594991,994131,971818,238756
5765,427621,332081,1229424,216765,169263,260614,1430153,930493,1465848,22406,449883
5766,610132,1402413,366987,1172818,771537,509373,1208025,337742,1091355,406846,1423368
5767,658791,425397,719076,740048,88955,1414744,251782,1459915,267227,472255,842394
5768,887101,727675,167228,84594,415301,668666,1431226,728494,997444,279865,698447
5769,407823,1413039,1451560,81205,807832,1369655,171780,496423,1216908,886621,538281
5770,1224596,300608,867552,1333750,863361,611041,1352664,1345075,1226473,64770,1116785
5771,60561,453513,128960,202873,1269135,929519,12008,20325,1449513,27963,1091736
5772,1018766,411323,840328,850563,321896,1328952,1390226,299054,980177,960399,622234
5773,761766,1318881,1017091,712388,709775,309982,1277965,858721,1101055,232667,649977
5774,1071172,42619,206549,306209,1259404,497073,133118,1432162,1419880,60412,1313236
5775,1464501,728330,838079,1129803,180703,1289813,554633,169173,928454,851893,759692
5776,603575,1023383,447079,436957,39482,1301384,1107032,473368,1118902,829862,947765
5777,250719,374958,1208540,1336827,911249,273603,1369027,964337,1161544,10634,564111
5778,1098276,907838,3484,344510,89779,798332,69917,135547,1383640,426546,520375
5779,804088,1056484,256489,307710,372040,454082,1064985,1153796,341778,972712,789137
5780,44259,629214,52107,505175,463387,442263,166200,534800,731445,469756,417578
5781,1397927,1108459,798401,540926,423275,558499,311342,1311957,1264334,964477,324662
5782,748318,71246,1158221,837535,1258245,1200688,1405587,841976,551015,33618,1122980
5783,280606,477709,369701,526931,1444744,1048643,89587,958922,1080774,792412,614118
5784,1158186,574256,891713,1379963,228105,917699,126693,266406,740623,1049117,850468
5785,577282,1049787,396053,434966,663603,194967,46134,1408205,267173,1426654,1317678
5786,1029380,442386,1009753,660005,800851,448882,81790,220732,841348,453327,657732
5787,1021546,103497,519985,1006701,493526,1167718,195390,266566,621130,1029117,1384983
5788,99102,612029,738043,1157533,250882,1276455,1358623,350621,1122069,170592,781518
5789,266324,921263,1445721,832263,1413529,475244,550454,474117,1390266,1026613,1175707
5790,1057883,1196438,200199,379494,1337084,553017,969195,538374,1085495,1455191,939632
5791,1054994,1402871,203728,747351,810835,1403245,1033807,1126167,103194,741053,444600
5792,895170,457282,1420951,650448,1337352,1065834,1018290,426763,1178356,445275,1025445
5793,1069454,1292260,638139,1421111,1074108,799027,1382079,1147991,198610,1191952,26669
5794,1054379,671556,1112319,1180621,936086,1083331,278274,16418,613219,704304,43142
5795,1269927,667025,1042153,562053,460767,31876,140743,847384,1440677,553482,895794
5796,588964,409949,792830,1096646,989450,390247,740617,1342230,1182765,1081486,442744
5797,870841,1260108,1198446,1318994,267008,272159,445784,305058,29814,197535,290124
5798,703281,281828,233384,1364988,973124,1459280,235641,774764,645472,116242,1330072
5799,525004,953758,345866,402831,1251806,505531,654758,1310001,771868,1056727,798652
5800,564370,1224573,1164570,503440,1365495,841094,337570,737539,1411941,443001,1215354
5801,550567,1198488,1203952,590304,153534,318459,1281635,571630,514059,75159,470582
5802,466657,673368,1012036,868530,269048,1018407,1225794,1143485,1355520,15637,65530
5803,633015,827991,663473,513916,640335,1120445,261242,143689,590925,185429,699239
5804,566237,1057843,1310346,1343858,1314559,603829,1302840,1038620,438178,104806,1308169
5805,406810,1055251,562726,675606,47787,293297,1310113,422495,800368,447204,964114
5806,283980,1044814,224170,300075,257396,592965,1181534,536495,491511,1011199,1278937
5807,1261070,153327,1384544,1113616,1001300,293664,210955,690597,328122,667745,1157604
5808,1456898,102181,17103,709639,669185,940930,631615,1113584,667067,990912,1468170
5809,391165,1124714,1365690,805846,623966,1277218,1382357,1005992,133553,1255591,517846
5810,1122769,391130,665080,577580,210448,1048746,421566,126062,111387,1390364,783270
5811,469034,1153609,394039,1152376,1118044,1209345,277737,743296,1024703,1228295,898118
5812,843348,1058832,1453845,1006977,536864,673093,1297631,1010544,319022,834857,1267873
5813,174956,722440,769998,1204940,1429235,662412,549031,67354,299533,21796,648299
5814,832526,1043903,956164,1140497,981502,383652,442562,423538,1180092,287097,313819
5815,73546,324985,1346420,405142,163409,218623,862868,1333818,1278681,1138996,1155762
5816,442777,456539,1061090,884272,916921,1040692,756236,1273750,689091,451431,529072
5817,1168836,358882,1274995,478841,487795,11907,875876,628372,1157315,859340,100052
5818,234568,627570,768121,536379,955214,980246,917495,1381111,1167795,43485,473994
5819,888618,117621,960021,750560,1423496,533521,648798,831213,228533,992328,1107035
5820,589025,226229,1245623,111460,725220,1112159,624665,1020628,1133568,1162964,599507
5821,1233769,498254,1470650,1078350,1101319,726507,734143,823108,916879,1230018,254106
5822,958902,1008264,1363962,1063689,252774,1454533,73511,21395,334948,973967,1406450
5823,1365619,1124148,248539,111262,11339,1032140,604040,1096055,921873,1195759,24063
5824,998959,1233207,1316974,587507,886912,55718,953379,1288248,84874,945705,880056
5825,824988,722600,804138,1072136,354224,1394824,178547,1172415,335059,942249,1194156
5826,1370508,227757,1093334,846172,1138737,286199,315581,168342,461393,689107,1012840
5827,520443,1051564,1300879,1240168,1178639,103408,186273,21149,974113,669383,1094887
5828,369611,626866,45787,926077,1334784,893146,1205656,1094980,360506,1162662,1279415
5829,290351,943366,693767,1329231,443944,1355967,1424699,857739,786873,159948,1289994
5830,772027,6265,125787,1257546,1456028,111240,765398,506465,877248,603218,91738
5831,1205642,844764,1175066,725569,1151243,508411,240121,213147,47090,158249,934397
5832,1326910,190430,656189,1426473,431279,811002,52129,46571,1240555,512969,741920
5833,1205794,387224,875317,573539,650098,1014392,118775,1460576,1009078,702503,226526
5834,735998,528960,31503,75524,109491,962816,1049732,1147975,886860,61467,595368
5835,235224,482159,392081,94615,936593,740450,254712,644079,221761,908186,1363474
5836,480887,1119515,849741,1250006,1345125,1081888,687271,855011,1278880,1370956,1381297
5837,1449540,1143195,859175,1324622,1390225,11019,235566,355963,51605,1415112,909128
5838,289023,1227493,775445,218681,465761,755767,181301,1153817,198598,673146,1043664
5839,441800,309936,1095904,106904,951432,857344,1381139,158531,356892,1450315,543467
5840,982175,921118,1318032,1417199,776596,1092384,1345882,623506,1344092,253270,712798
5841,1238726,1380302,3392,119121,1043786,691236,1220210,24806,1308025,1373713,684728
5842,1233162,501333,728718,1399202,86305,412431,682941,1203082,1032456,931028,1215306
5843,857078,626184,1096289,320063,47015,1103335,473837,1429838,1370913,266788,1451511
5844,1033264,576866,981636,982922,1389125,1258232,1438535,240998,624077,967916,651256
5845,68505,468199,29423,263408,426424,785134,1351147,1092241,225711,956101,1295661
5846,406872,581291,171043,794910,505253,1362855,833241,443189,639094,1082719,806585
5847,1142146,915702,514104,662058,1317744,175102,192666,71015,162352,1356915,1432033
5848,586262,1113326,177144,407874,724804,847720,116438,1427564,720653,752188,1461424
5849,1427881,823714,1027708,317463,178119,1028512,904631,1232747,1337844,371576,636764
5850,204857,224935,1113591,296806,1386281,605071,513016,331919,893178,134532,1187005
5851,749859,11453,929905,43766,1069501,1156243,259681,1358238,234574,951549,1134586
5852,393439,45078,1408480,557751,819250,1194812,618336,828444,196393,1073525,783763
5853,377847,1449295,771411,129827,1116797,886526,410677,1312932,147696,1072352,390174
5854,506048,275724,991428,1401098,666852,702354,283201,1333094,206822,1304857,612109
5855,883430,1193083,744749,1106857,904574,758234,483234,350366,7120,173681,1430247
5856,1197125,3344,1177189,690705,1415947,791222,854246,1391746,1123943,852718,446296
5857,642463,13073,538185,167243,833351,1248447,1417626,1094738,753763,50345,827413
5858,1242693,1098613,1373865,391216,1296722,1196943,631993,1052883,210224,1137987,369785
5859,319319,1202939,1167965,327695,1274666,151979,1292733,859679,1148761,1445460,136533
5860,693497,142089,1451808,184403,1000786,890369,1464625,1353365,695760,410702,1253990
5861,841269,1450368,376848,95648,155656,623153,942221,317760,1334073,488819,804920
5862,746932,70436,267161,228178,423769,765684,1227228,177084,1404904,98563,392706
5863,195186,149453,1136349,253553,60501,614812,379735,1258927,755974,445910,324875
5864,818918,209403,234796,456201,247191,768962,489838,1187383,1346407,1395866,1105510
5865,234524,719047,1374462,1319249,905602,453738,656548,186912,958914,803201,709268
5866,408900,1082668,469942,433478,451941,1456648,650102,1170523,276737,320531,1017069
5867,534969,1171017,1225216,1366021,767598,98430,135013,389294,539696,12704,238494
5868,695872,884703,1111728,762802,1343332,1299507,377021,908583,628142,885255,1359476
5869,459111,1461146,565691,540339,743405,236201,398287,1454060,711545,33238,1461786
5870,1275129,892848,1263300,817279,327543,658564,1402783,319594,1074829,298851,1410093
5871,628875,893103,993453,90387,315512,246590,866557,131017,19046,973565,1284848
5872,905604,967450,789475,776551,965089,230374,591450,555198,313718,455536,839563
5873,867699,1190556,108755,879043,665908,396769,869415,1471880,727198,936239,289962
5874,154123,1192172,619497,1383625,239204,265851,1022346,830694,98111,321882,1275132
5875,696536,248309,1114183,196734,815796,1029912,446716,751557,1202217,463954,1160510
5876,733315,687569,963467,1104441,819452,1307710,192927,764959,1227823,741979,539433
5877,279815,219272,64914,622960,464983,90276,18457,872300,696876,1268044,805687
5878,812982,1434054,1200769,293299,373581,857221,772370,55164,1199636,712884,127447
5879,778195,644690,1239445,1303146,1204410,271425,1313087,71140,1093408,182304,293302
5880,196325,396329,248598,378937,111778,1196433,501161,149379,1072368,105683,640991
5881,663035,1167673,186851,1233384,44124,132600,1055122,731422,1357746,11725,290630
5882,654204,1043188,1155617,124275,561436,1056650,1453200,165518,1043425,1451373,1401906
5883,1208657,711607,299808,1290781,1013240,390358,221870,908364,515016,131304,624133
5884,660430,1451149,11951,609056,610640,1289069,1131857,115014,955219,807309,1097694
5885,6745,1061227,239461,814453,36940,28344,735354,550879,1312063,382382,1452610
5886,338483,1252621,1034627,1150963,64527,882319,664937,365305,1118708,1074458,150240
5887,1045628,1230956,1214819,484549,65245,16252,923664,493840,1063540,112603,307742
5888,15904,1154387,1155024,604948,452809,1265021,515770,141138,967470,403269,599423
5889,1303875,1469892,589898,1102648,883315,578417,1029935,718011,832779,1221553,270521
5890,876681,911534,622631,1156449,1471994,505982,1252045,831392,1392377,965732,1215872
5891,761774,481608,569111,635361,1430072,631503,947173,1431040,522423,715423,734862
5892,109399,1126087,1265372,598610,645499,1316536,851871,1304980,187303,471054,685797
5893,775117,261981,120230,1443617,1423794,258926,175078,920267,125451,791091,495616
5894,1368178,486613,368545,1453290,149739,627391,1209265,750727,303348,864048,573993
5895,1373138,853612,1080930,915811,350539,1146877,824164,676235,465881,1170761,1711
5896,559956,526336,174541,1363395,956398,1212433,1300365,1238471,1372329,298883,1210450
5897,98911,1414474,782182,304934,523635,1254760,376483,633858,291529,832770,902446
5898,611995,789986,511680,1451573,787887,1334384,331275,342364,161234,17703,549835
5899,1097950,1020412,48663,134307,953840,1060895,1112122,65162,1274790,448606,253439
5900,241690,676643,1209308,1120401,1379514,1081202,959402,1226833,953352,612442,1312482
5901,569953,1142346,194691,1352530,163364,150778,848619,529594,643949,377355,1042284
5902,597391,1069867,497813,1301430,1329020,768787,653017,60471,1362710,676146,1176383
5903,692365,1045866,357375,5926,772941,1100002,1459241,144901,1135200,1094788,1220657
5904,4196,1010182,520818,62859,8886,968533,1351142,381049,698546,256866,367226
5905,83924,788258,354495,386772,52958,150371,488668,624678,1057469,906110,1415805
5906,1345855,624539,433481,1038272,1184714,386010,1402411,1127162,270608,200703,472725
5907,588139,40222,640810,1166161,610182,260940,1440043,370793,962693,136711,925500
5908,1457039,3234,1368542,1414912,1005781,1284772,436820,206413,530030,349208,230832
5909,1362938,1183510,274513,442692,437348,1237991,1043418,1297245,1071746,544650,1081325
5910,237101,1331221,1407619,1051401,379556,986897,972534,938605,460398,1328731,876904
5911,482806,494026,93330,724555,610885,370899,225914,350043,1088404,619103,1215331
5912,627150,1219147,522796,217112,1343025,1144361,1417980,302175,1171526,234086,820239
5913,275086,1040739,529472,687757,1285301,1345553,290293,317917,156355,104720,623423
5914,545156,714161,544503,70515,313495,103718,1433248,1185932,481410,437488,120979
5915,494434,893191,1423534,952537,1124941,1352538,910040,114073,783950,880140,1450625
5916,321251,727473,792238,1381901,1160754,397916,952743,317371,743675,892476,1451107
5917,229678,40929,1061762,988420,92426,174554,1388363,15040,1124221,401288,158296
5918,1279055,1439764,963546,1268031,371035,811464,614068,1362146,530240,1200942,509996
5919,353744,1209624,751795,291392,522278,808835,340508,238562,751088,1186674,1334591
5920,1063279,615936,1388525,702113,805609,770489,1381714,143462,769333,292192,610530
5921,1103279,524,250202,1173581,473318,16879,303134,1134821,979759,1212446,7035
5922,899332,99925,917661,952072,498697,1465402,513682,990810,296239,95959,77171
5923,1037356,1085827,466363,948139,1215465,1138672,1384955,534171,990527,307700,688152
5924,973873,1228429,21775,312623,296533,708367,557942,526446,205812,731068,1088340
5925,7401,1401819,411711,230482,688346,1310565,1456930,666151,1328031,1149204,1236576
5926,63231,1227739,953507,887124,1010746,1408259,905640,220310,106338,1226305,1128114
5927,733843,1079505,273427,1369786,286179,418412,191901,1331591,854713,962209,525006
5928,993934,802712,1111089,633994,212718,1030276,5871,1147307,396788,447649,419984
5929,1011762,667515,22734,167199,463087,137467,885934,1184443,1321578,385165,559738
5930,1128564,280785,1337201,634023,714457,362275,1430914,318785,1243681,1124878,1236260
5931,449920,1245473,281824,382872,756624,676416,741007,21116,387456,144943,503302
5932,1132141,587759,1361924,858029,1343661,912106,1144568,460753,112203,68934,1303152
5933,1138887,889416,1442468,343950,909756,900105,1160234,1274482,259688,965764,369131
5934,173345,249772,543301,1217525,1106319,261456,745935,188300,862185,354727,283754
5935,14653,489706,893407,1123804,1335340,355091,1163996,1471150,626034,1018190,685672
5936,1442811,1373382,1155848,1298535,361843,715083,1219838,1395338,342632,1220069,1102683
5937,253266,1088884,446915,132262,319882,1139194,287134,15493,24143,1167686,144419
5938,219336,1125127,799856,603605,249730,104680,828280,203341,427693,1350835,1367927
